	Chr	Start	End	Count	eccID	Length
32294	chr15	40540611	40542082	19	32295	1472
32305	chr15	40736220	40736925	14	32306	706
32315	chr15	40810077	40811576	119	32316	1500
32321	chr15	40892094	40893045	16	32322	952
32324	chr15	40900296	40901573	33	32325	1278
32334	chr15	40941245	40941542	16	32335	298
32347	chr15	41378131	41378682	20	32348	552
32359	chr15	41503413	41504000	70	32360	588
32361	chr15	41510609	41511550	38	32362	942
32370	chr15	41522053	41523024	25	32371	972
32377	chr15	41559664	41563733	19	32378	4070
32388	chr15	41813499	41817485	50	32389	3987
32391	chr15	41817116	41818595	50	32392	1480
32401	chr15	41843705	41844599	11	32402	895
32405	chr15	41864158	41864875	36	32406	718
32408	chr15	41891407	41892484	85	32409	1078
32409	chr15	41891467	41892054	232	32410	588
32412	chr15	41946927	41947312	13	32413	386
32427	chr15	42056909	42057324	56	32428	416
32431	chr15	42130800	42131784	23	32432	985
32437	chr15	42142166	42143867	12	32438	1702
32444	chr15	42173158	42175127	23	32445	1970
32454	chr15	42404869	42405227	10	32455	359
32486	chr15	43365919	43366611	47	32487	693
32507	chr15	43884202	43885971	14	32508	1770
32513	chr15	43933703	43934450	45	32514	748
32514	chr15	43952574	43953132	10	32515	559
32532	chr15	44565953	44566703	27	32533	751
32550	chr15	45163548	45164346	184	32551	799
32552	chr15	45167606	45168307	74	32553	702
32560	chr15	45239082	45242057	23	32561	2976
32568	chr15	45428527	45430175	10	32569	1649
32569	chr15	45428698	45429902	17	32570	1205
32579	chr15	45467955	45469516	15	32580	1562
32583	chr15	45535815	45536717	43	32584	903
32604	chr15	46353934	46358016	12	32605	4083
32612	chr15	47026682	47027594	55	32613	913
32619	chr15	47587091	47587399	46	32620	309
32622	chr15	47809340	47810663	11	32623	1324
32626	chr15	47833985	47838781	10	32627	4797
32642	chr15	48394181	48395193	40	32643	1013
32649	chr15	48556360	48559873	15	32650	3514
32691	chr15	51126984	51127765	26	32692	782
32699	chr15	51189746	51190444	16	32700	699
32702	chr15	51255260	51258701	27	32703	3442
32710	chr15	51339571	51340900	26	32711	1330
32717	chr15	51386086	51386811	18	32718	726
32719	chr15	51398342	51399337	102	32720	996
32729	chr15	51698583	51699330	14	32730	748
32740	chr15	52071498	52073322	18	32741	1825
32751	chr15	52154131	52161056	17	32752	6926
32756	chr15	52180603	52180995	44	32757	393
32773	chr15	52544909	52545230	33	32774	322
32780	chr15	52766795	52767474	44	32781	680
32781	chr15	52787691	52788862	12	32782	1172
32788	chr15	52944964	52945796	60	32789	833
32798	chr15	53862729	53865617	29	32799	2889
32802	chr15	54749426	54750212	60	32803	787
32816	chr15	55256295	55257893	17	32817	1599
32827	chr15	55881215	55882022	20	32828	808
32833	chr15	56056061	56056940	20	32834	880
32836	chr15	56244875	56245539	50	32837	665
32855	chr15	57305622	57306406	26	32856	785
32873	chr15	57530361	57530741	24	32874	381
32874	chr15	57544415	57545157	39	32875	743
32876	chr15	57545683	57546090	46	32877	408
32879	chr15	57573771	57574300	46	32880	530
32883	chr15	57610505	57611408	26	32884	904
32891	chr15	57814701	57818526	9	32892	3826
32901	chr15	58165854	58166777	14	32902	924
32922	chr15	58502004	58503582	14	32923	1579
32931	chr15	58690785	58691135	18	32932	351
32935	chr15	59147778	59151642	24	32936	3865
32962	chr15	59613763	59615173	13	32963	1411
32970	chr15	59892933	59894408	37	32971	1476
32981	chr15	60125376	60128191	48	32982	2816
32989	chr15	60294208	60296135	18	32990	1928
33001	chr15	60614340	60615422	10	33002	1083
33036	chr15	61302968	61303497	11	33037	530
33046	chr15	61724315	61726774	19	33047	2460
33053	chr15	61810347	61812011	20	33054	1665
33059	chr15	62240921	62241253	24	33060	333
33061	chr15	62243794	62244894	13	33062	1101
33063	chr15	62243801	62244893	9	33064	1093
33065	chr15	62277401	62278305	13	33066	905
33067	chr15	62277402	62278305	9	33068	904
33072	chr15	62371563	62372338	39	33073	776
33081	chr15	62542476	62542822	30	33082	347
33095	chr15	62771585	62773276	55	33096	1692
33101	chr15	62796846	62798353	38	33102	1508
33111	chr15	62958026	62958614	26	33112	589
33128	chr15	63338416	63339605	32	33129	1190
33130	chr15	63338701	63339333	80	33131	633
33136	chr15	63476198	63477520	25	33137	1323
33138	chr15	63479101	63479681	16	33139	581
33142	chr15	63606270	63606993	30	33143	724
33149	chr15	63847055	63847830	10	33150	776
33156	chr15	63882187	63883265	17	33157	1079
33158	chr15	63884903	63886043	24	33159	1141
33161	chr15	63893840	63894565	104	33162	726
33163	chr15	63907575	63908069	17	33164	495
33168	chr15	63949020	63949588	29	33169	569
33169	chr15	63965733	63966264	26	33170	532
33178	chr15	64017016	64018490	23	33179	1475
33186	chr15	64037691	64039852	11	33187	2162
33210	chr15	64691067	64696661	17	33211	5595
33217	chr15	64739785	64742518	54	33218	2734
33219	chr15	64743061	64743448	169	33220	388
33220	chr15	64761416	64762372	43	33221	957
33222	chr15	64767263	64767643	77	33223	381
33225	chr15	64813249	64813953	61	33226	705
33245	chr15	65086604	65087516	91	33246	913
33248	chr15	65089144	65090531	29	33249	1388
33252	chr15	65096341	65098233	24	33253	1893
33253	chr15	65096379	65098694	24	33254	2316
33267	chr15	65205845	65206550	15	33268	706
33271	chr15	65287360	65288480	9	33272	1121
33275	chr15	65309234	65311009	31	33276	1776
33283	chr15	65373115	65373545	21	33284	431
33284	chr15	65373524	65374155	14	33285	632
33286	chr15	65396881	65397263	85	33287	383
33301	chr15	65641716	65643021	22	33302	1306
33303	chr15	65641990	65643014	38	33304	1025
33326	chr15	66580634	66582878	28	33327	2245
33329	chr15	66594892	66595666	26	33330	775
33332	chr15	66634530	66635896	36	33333	1367
33354	chr15	66754553	66755298	34	33355	746
33355	chr15	66756262	66757865	12	33356	1604
33357	chr15	66762682	66763780	33	33358	1099
33359	chr15	66762683	66763780	36	33360	1098
33362	chr15	66779637	66780135	37	33363	499
33367	chr15	66835392	66836261	65	33368	870
33379	chr15	66882417	66883080	21	33380	664
33381	chr15	66907530	66908604	18	33382	1075
33404	chr15	67178221	67178870	36	33405	650
33428	chr15	67802872	67803209	216	33429	338
33435	chr15	67831253	67832243	36	33436	991
33445	chr15	67954480	67955570	18	33446	1091
33452	chr15	68209645	68209893	1344	33453	249
33453	chr15	68220283	68220606	26	33454	324
33458	chr15	68325163	68325693	70	33459	531
33461	chr15	68326729	68327556	36	33462	828
33473	chr15	68422990	68424056	63	33474	1067
33476	chr15	68425008	68427288	67	33477	2281
33478	chr15	68425085	68427284	25	33479	2200
33483	chr15	68497636	68500357	15	33484	2722
33488	chr15	68544664	68545150	23	33489	487
33492	chr15	68580473	68582188	25	33493	1716
33494	chr15	68586063	68587032	18	33495	970
33499	chr15	68622172	68628397	20	33500	6226
33509	chr15	68715289	68716726	54	33510	1438
33511	chr15	68719821	68720167	30	33512	347
33516	chr15	68787749	68790213	30	33517	2465
33517	chr15	68792966	68793896	35	33518	931
33520	chr15	68975922	68976384	28	33521	463
33532	chr15	69096382	69096964	16	33533	583
33534	chr15	69100671	69101725	21	33535	1055
33553	chr15	69474311	69474877	38	33554	567
33555	chr15	69501349	69503166	18	33556	1818
33559	chr15	69524835	69526041	45	33560	1207
33579	chr15	69663282	69663913	20	33580	632
33581	chr15	69713119	69713813	54	33582	695
33582	chr15	69720481	69721732	23	33583	1252
33583	chr15	69723246	69723667	48	33584	422
33590	chr15	69786246	69786784	15	33591	539
33595	chr15	69819402	69821677	24	33596	2276
33599	chr15	69854635	69855858	19	33600	1224
33600	chr15	69900455	69901185	50	33601	731
33606	chr15	69991783	69991991	24	33607	209
33607	chr15	69997210	69998128	73	33608	919
33612	chr15	70029665	70030057	19	33613	393
33616	chr15	70067245	70072261	51	33617	5017
33619	chr15	70140877	70141477	15	33620	601
33623	chr15	70195080	70195445	24	33624	366
33624	chr15	70195120	70197024	22	33625	1905
33626	chr15	70196871	70198430	32	33627	1560
33628	chr15	70196971	70197759	35	33629	789
33630	chr15	70202976	70204077	12	33631	1102
33649	chr15	70323341	70323675	198	33650	335
33650	chr15	70323389	70325062	26	33651	1674
33652	chr15	70341780	70342369	38	33653	590
33675	chr15	70606119	70606558	38	33676	440
33676	chr15	70628256	70629046	24	33677	791
33688	chr15	71188543	71191736	20	33689	3194
33719	chr15	71691829	71692803	12	33720	975
33721	chr15	71764956	71765549	22	33722	594
33725	chr15	72156466	72159634	9	33726	3169
33728	chr15	72166092	72167423	18	33729	1332
33736	chr15	72179775	72180813	45	33737	1039
33742	chr15	72279581	72280718	16	33743	1138
33759	chr15	72785733	72786966	9	33760	1234
33772	chr15	72974483	72977870	11	33773	3388
33790	chr15	73706571	73707782	18	33791	1212
33807	chr15	73865474	73866047	36	33808	574
33811	chr15	73908990	73909639	23	33812	650
33827	chr15	74059960	74064906	18	33828	4947
33832	chr15	74180716	74181405	30	33833	690
33833	chr15	74183554	74185492	17	33834	1939
33838	chr15	74197040	74198005	10	33839	966
33839	chr15	74199488	74201033	18	33840	1546
33847	chr15	74218488	74219519	45	33848	1032
33849	chr15	74220374	74222497	21	33850	2124
33854	chr15	74221274	74221863	55	33855	590
33866	chr15	74332625	74333733	49	33867	1109
33881	chr15	74411280	74412373	39	33882	1094
33892	chr15	74588310	74588962	51	33893	653
33901	chr15	74619744	74621219	46	33902	1476
33904	chr15	74622560	74623753	65	33905	1194
33910	chr15	74631209	74631733	27	33911	525
33922	chr15	74758539	74759299	25	33923	761
33924	chr15	74786516	74786958	235	33925	443
33926	chr15	74792497	74792849	27	33927	353
33938	chr15	74888691	74889178	19	33939	488
33949	chr15	75043029	75045370	41	33950	2342
33955	chr15	75125979	75126773	16	33956	795
33960	chr15	75188413	75189370	27	33961	958
33966	chr15	75209948	75210482	106	33967	535
33988	chr15	75451432	75452485	44	33989	1054
33990	chr15	75467594	75470436	26	33991	2843
33993	chr15	75587622	75587960	16	33994	339
34005	chr15	75673123	75673338	20	34006	216
34017	chr15	75722284	75723753	39	34018	1470
34021	chr15	75739799	75740309	12	34022	511
34025	chr15	75769753	75770153	14	34026	401
34027	chr15	75785782	75786191	32	34028	410
34029	chr15	75790866	75791621	33	34030	756
34032	chr15	76072742	76073750	15	34033	1009
34036	chr15	76101695	76102463	45	34037	769
34047	chr15	76169293	76172351	13	34048	3059
34049	chr15	76171258	76171650	36	34050	393
34053	chr15	76173545	76174623	44	34054	1079
34057	chr15	76183664	76184017	42	34058	354
34058	chr15	76195455	76196570	36	34059	1116
34065	chr15	76199787	76201723	18	34066	1937
34094	chr15	77026484	77027654	40	34095	1171
34095	chr15	77026802	77027779	72	34096	978
34096	chr15	77026987	77027359	108	34097	373
34097	chr15	77033208	77033936	505	34098	729
34098	chr15	77033615	77033928	1403	34099	314
34103	chr15	77044206	77045312	144	34104	1107
34105	chr15	77044396	77045333	42	34106	938
34106	chr15	77073215	77074194	31	34107	980
34107	chr15	77073539	77074245	18	34108	707
34108	chr15	77073542	77074826	20	34109	1285
34141	chr15	77712909	77714396	21	34142	1488
34154	chr15	77783589	77784957	15	34155	1369
34159	chr15	77824192	77824910	22	34160	719
34162	chr15	77863460	77864176	45	34163	717
34164	chr15	77885034	77885950	9	34165	917
34167	chr15	77902136	77902963	32	34168	828
34169	chr15	77906943	77908139	19	34170	1197
34181	chr15	77998046	77998393	14	34182	348
34184	chr15	78079877	78080739	60	34185	863
34186	chr15	78092643	78093039	109	34187	397
34192	chr15	78122286	78123818	106	34193	1533
34198	chr15	78173744	78174349	25	34199	606
34222	chr15	78600362	78602301	44	34223	1940
34230	chr15	78681117	78682654	46	34231	1538
34235	chr15	78734698	78735938	18	34236	1241
34239	chr15	78769045	78769769	10	34240	725
34259	chr15	78948638	78950628	28	34260	1991
34265	chr15	79035093	79035712	11	34266	620
34267	chr15	79042740	79044628	26	34268	1889
34272	chr15	79173074	79173517	91	34273	444
34280	chr15	79433217	79434937	18	34281	1721
34293	chr15	79896752	79897938	28	34294	1187
34294	chr15	79908049	79908539	29	34295	491
34296	chr15	79973131	79974114	10	34297	984
34304	chr15	80193623	80196553	14	34305	2931
34330	chr15	80512978	80513588	34	34331	611
34343	chr15	80840378	80843127	22	34344	2750
34355	chr15	80928072	80929147	9	34356	1076
34360	chr15	80947381	80949214	18	34361	1834
34366	chr15	81087155	81089273	16	34367	2119
34368	chr15	81087948	81089943	36	34369	1996
34373	chr15	81095387	81096312	50	34374	926
34395	chr15	82095065	82100215	14	34396	5151
34406	chr15	82677914	82678622	18	34407	709
34422	chr15	82875876	82879146	26	34423	3271
34433	chr15	83067306	83067964	156	34434	659
34457	chr15	83696245	83696615	22	34458	371
34460	chr15	84154716	84155122	32	34461	407
34467	chr15	84658712	84659073	16	34468	362
34473	chr15	84826030	84828768	87	34474	2739
34476	chr15	84878412	84884474	30	34477	6063
34486	chr15	84951215	84952795	20	34487	1581
34507	chr15	85706161	85707078	13	34508	918
34508	chr15	85743830	85744633	18	34509	804
34509	chr15	85744063	85744452	10	34510	390
34510	chr15	85760638	85761008	18	34511	371
34511	chr15	85763631	85766583	11	34512	2953
34514	chr15	85766793	85767331	73	34515	539
34515	chr15	85788977	85789614	43	34516	638
34519	chr15	85831666	85833329	12	34520	1664
34524	chr15	85875997	85879013	31	34525	3017
34527	chr15	85925490	85926614	40	34528	1125
34529	chr15	85936780	85937426	46	34530	647
34542	chr15	86233601	86234719	16	34543	1119
34549	chr15	86374772	86375702	16	34550	931
34551	chr15	86377340	86379864	16	34552	2525
34577	chr15	87566908	87567769	19	34578	862
34592	chr15	87966475	87967225	52	34593	751
34614	chr15	88246498	88250265	14	34615	3768
34617	chr15	88252143	88253863	30	34618	1721
34633	chr15	88346282	88346762	22	34634	481
34643	chr15	88609264	88613910	15	34644	4647
34649	chr15	88649887	88650612	65	34650	726
34651	chr15	88654989	88656866	71	34652	1878
34656	chr15	88820937	88823274	13	34657	2338
34659	chr15	88877960	88878798	21	34660	839
34661	chr15	88877965	88878797	12	34662	833
34662	chr15	88895427	88897428	9	34663	2002
34668	chr15	88936689	88937779	20	34669	1091
34676	chr15	89031098	89032156	34	34677	1059
34681	chr15	89101700	89104687	25	34682	2988
34683	chr15	89107703	89109356	15	34684	1654
34689	chr15	89138321	89140381	15	34690	2061
34690	chr15	89184565	89186538	23	34691	1974
34694	chr15	89325852	89326943	16	34695	1092
34702	chr15	89451231	89451798	9	34703	568
34705	chr15	89554117	89554649	18	34706	533
34716	chr15	89731492	89732146	19	34717	655
34720	chr15	89770577	89771283	12	34721	707
34726	chr15	89808125	89809248	51	34727	1124
34729	chr15	89825438	89828276	24	34730	2839
34746	chr15	90035579	90039009	30	34747	3431
34747	chr15	90047146	90048390	20	34748	1245
34756	chr15	90158227	90158578	39	34757	352
34758	chr15	90203140	90204746	88	34759	1607
34760	chr15	90211956	90212705	12	34761	750
34768	chr15	90249577	90250610	43	34769	1034
34793	chr15	90641978	90642480	33	34794	503
34803	chr15	90838380	90840419	40	34804	2040
34806	chr15	90864749	90865200	17	34807	452
34807	chr15	90864755	90865359	22	34808	605
34811	chr15	90886352	90887147	17	34812	796
34814	chr15	90908650	90909407	9	34815	758
34816	chr15	90908651	90909408	12	34817	758
34820	chr15	90923203	90924214	32	34821	1012
34845	chr15	91064405	91064961	17	34846	557
34857	chr15	91264362	91267514	21	34858	3153
34866	chr15	91429499	91432700	15	34867	3202
34868	chr15	91429500	91432700	53	34869	3201
34872	chr15	91565073	91567089	45	34873	2017
34897	chr15	92079640	92080223	28	34898	584
34917	chr15	92400558	92401749	147	34918	1192
34918	chr15	92400828	92401379	48	34919	552
34922	chr15	92458694	92459519	66	34923	826
34962	chr15	93382439	93382742	38	34963	304
34967	chr15	93565949	93567259	14	34968	1311
34975	chr15	94358996	94360166	11	34976	1171
34992	chr15	96103453	96104116	34	34993	664
35007	chr15	97519186	97523292	20	35008	4107
35010	chr15	97650449	97652798	28	35011	2350
35015	chr15	97692302	97693035	28	35016	734
35016	chr15	97759511	97762256	20	35017	2746
35024	chr15	98051478	98053833	18	35025	2356
35032	chr15	98363466	98364057	30	35033	592
35037	chr15	98414199	98414454	26	35038	256
35043	chr15	98538574	98539166	32	35044	593
35045	chr15	98551820	98552140	22	35046	321
35052	chr15	98746386	98746912	11	35053	527
35061	chr15	98845639	98848228	19	35062	2590
35065	chr15	98870530	98872441	32	35066	1912
35068	chr15	98906145	98907486	28	35069	1342
35073	chr15	98936841	98937362	30	35074	522
35080	chr15	99020767	99021300	10	35081	534
35086	chr15	99117109	99118115	31	35087	1007
35091	chr15	99143623	99147339	21	35092	3717
35103	chr15	99425897	99427663	40	35104	1767
35108	chr15	99447845	99448376	19	35109	532
35114	chr15	99711025	99711787	47	35115	763
35120	chr15	99917210	99918755	136	35121	1546
35121	chr15	99918096	99918881	70	35122	786
35127	chr15	99992224	99995538	27	35128	3315
35130	chr15	99998494	99999423	15	35131	930
35132	chr15	100051836	100053839	52	35133	2004
35142	chr15	100190065	100190876	25	35143	812
35145	chr15	100195106	100195437	36	35146	332
35150	chr15	100244373	100244964	20	35151	592
35153	chr15	100314889	100315315	39	35154	427
35161	chr15	100685170	100685738	32	35162	569
35174	chr15	100730693	100731092	18	35175	400
35176	chr15	100764299	100765273	26	35177	975
35204	chr15	101063249	101065800	36	35205	2552
35213	chr15	101143892	101144193	14	35214	302
35215	chr15	101168416	101168770	29	35216	355
35217	chr15	101173095	101174742	16	35218	1648
35220	chr15	101313184	101315430	21	35221	2247
35240	chr15	101455600	101456385	15	35241	786
35253	chr15	101718684	101719629	74	35254	946
35255	chr15	25081918	25085539	42	35256	3622
35262	chr15	34799311	34800281	17	35263	971
35290	chr15	49348567	49352702	16	35291	4136
35294	chr15	52281116	52281499	43	35295	384
35305	chr15	58179137	58181075	19	35306	1939
35308	chr15	58568117	58575936	27	35309	7820
35310	chr15	59210530	59216097	14	35311	5568
35316	chr15	61095798	61096179	12	35317	382
35322	chr15	63340249	63340963	62	35323	715
35341	chr15	68631919	68632882	26	35342	964
35350	chr15	70265072	70271553	20	35351	6482
35352	chr15	70319056	70320391	22	35353	1336
