PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/EJM/ecc_pipe_result/cresil_result.analysis.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
12.42	chr7	23456833	23457474	+	4275	NA	intron (NM_006547, intron 2 of 14)	intron (NM_006547, intron 2 of 14)	13338	NM_006547	10643	Hs.700696	NM_006547	ENSG00000136231	IGF2BP3	CT98|IMP-3|IMP3|KOC|KOC1|VICKZ3	insulin like growth factor 2 mRNA binding protein 3	protein-coding
5.97-8	chr13	29352960	29353741	+	4274	NA	intron (NM_001033602, intron 5 of 13)	AluJr|SINE|Alu	-75310	NM_015233	23281	Hs.22287	NM_015233	ENSG00000132938	MTUS2	CAZIP|ICIS|KIAA0774|TIP150	microtubule associated scaffold protein 2	protein-coding
6.74-2	chr21	39187624	39188003	+	4273	NA	3' UTR (NM_033656, exon 41 of 41)	3' UTR (NM_033656, exon 41 of 41)	-4299	NR_049728	8624	Hs.473838	NM_003720	ENSG00000183527	PSMG1	C21LRP|DSCR2|LRPC21|PAC-1|PAC1	proteasome assembly chaperone 1	protein-coding
13.25	chr5	96060669	96060992	+	4272	NA	intron (NR_130776, intron 1 of 4)	MLT1B|LTR|ERVL-MaLR	-18308	NR_030309	693168		NR_030309	ENSG00000207578	MIR583	MIRN583|hsa-mir-583	microRNA 583	ncRNA
8.26-2	chr2	21181577	21182071	+	4271	NA	Intergenic	ERVL-E-int|LTR|ERVL	57838	NM_001306137	100129278	Hs.651096	NM_001306137	ENSG00000218819	TDRD15	-	tudor domain containing 15	protein-coding
10.67-3	chr13	51158822	51159557	+	4270	NA	intron (NR_102431, intron 1 of 4)	intron (NR_102431, intron 1 of 4)	13033	NR_102432	647166	Hs.195052	NM_001351589	ENSG00000226792	C13orf42	LINC00371|LINC00372	chromosome 13 open reading frame 42	protein-coding
13.35-2	chr5	96163778	96164131	+	4269	NA	intron (NR_130776, intron 1 of 4)	MIR|SINE|MIR	84816	NR_030309	693168		NR_030309	ENSG00000207578	MIR583	MIRN583|hsa-mir-583	microRNA 583	ncRNA
6.16-2	chr1	186718242	186718714	+	4268	NA	Intergenic	Intergenic	37824	NR_125801	103752588	Hs.441636	NR_125801	ENSG00000273129	PACERR	PACER|PTGS2-AS1|PTGS2AS1	PTGS2 antisense NFKB1 complex-mediated expression regulator RNA	ncRNA
6.1-3	chr7	79764184	79764948	+	4267	NA	Intergenic	MER90a|LTR|ERV1	310606	NR_038344	100505881	Hs.31474	NR_038343	ENSG00000234456	MAGI2-AS3	-	MAGI2 antisense RNA 3	ncRNA
12.52-2	chr6	72533019	72533370	+	4266	NA	Intergenic	Intergenic	-88649	NM_001160132	56479	Hs.445324	NM_019842	ENSG00000185760	KCNQ5	Kv7.5|MRD46	potassium voltage-gated channel subfamily Q member 5	protein-coding
5.99-9	chr9	6738305	6738658	+	4265	NA	intron (NM_001146696, intron 1 of 17)	AluJb|SINE|Alu	17618	NM_001146696	23081	Hs.709425	NM_015061	ENSG00000107077	KDM4C	GASC1|JHDM3C|JMJD2C|TDRD14C	lysine demethylase 4C	protein-coding
6.63-7	chr1	54484830	54485534	+	4264	NA	Intergenic	AluY|SINE|Alu	-63046	NM_015547	26027	Hs.745173	NM_015547	ENSG00000162390	ACOT11	BFIT|STARD14|THEA|THEM1	acyl-CoA thioesterase 11	protein-coding
5.38-4	chr14	23673417	23673822	+	4263	NA	Intergenic	Intergenic	37255	NM_005794	10202	Hs.272499	NM_005794	ENSG00000100867	DHRS2	HEP27|SDR25C1	dehydrogenase/reductase 2	protein-coding
5.94-5	chr4	168905965	168906498	+	4262	NA	intron (NM_001367567, intron 5 of 11)	intron (NM_001367567, intron 5 of 11)	74136	NM_001166110	23022	Hs.151220	NM_016081	ENSG00000129116	PALLD	CGI-151|CGI151|MYN|PNCA1|SIH002	palladin, cytoskeletal associated protein	protein-coding
10.39-4	chr12	25882260	25882566	+	4261	NA	Intergenic	LTR29|LTR|ERV1	-8334	NR_036188	100422897		NR_036188	ENSG00000283603	MIR4302	-	microRNA 4302	ncRNA
6.03-3	chr3	124496187	124497581	+	4260	NA	intron (NM_001024660, intron 33 of 59)	intron (NM_001024660, intron 33 of 59)	-87774	NM_007064	8997	Hs.8004	NM_003947	ENSG00000160145	KALRN	ARHGEF24|CHD5|CHDS5|DUET|DUO|HAPIP|TRAD	kalirin RhoGEF kinase	protein-coding
5.57-4	chr6	122772829	122773251	+	4259	NA	intron (NM_001319042, intron 1 of 3)	MER84|LTR|ERV1	-6435	NM_001319039	2173	Hs.26770	NM_001446	ENSG00000164434	FABP7	B-FABP|BLBP|FABPB|MRG	fatty acid binding protein 7	protein-coding
12.67-4	chr8	118034370	118034767	+	4258	NA	intron (NM_000127, intron 1 of 10)	intron (NM_000127, intron 1 of 10)	77251	NM_000127	2131	Hs.492618	NM_000127	ENSG00000182197	EXT1	EXT|LGCR|LGS|TRPS2|TTV	exostosin glycosyltransferase 1	protein-coding
5.93-5	chr17	20761362	20762032	+	4257	NA	Intergenic	AluY|SINE|Alu	49251	NR_073509	100287072	Hs.676308	NR_073509		LOC100287072	-	ribosomal protein S6 kinase B1 pseudogene	pseudo
17.82-2	chr11	9047148	9047639	+	4256	NA	exon (NM_001330199, exon 15 of 22)	exon (NM_001330199, exon 15 of 22)	42986	NR_049874	100847015		NR_049874	ENSG00000264984	MIR5691	-	microRNA 5691	ncRNA
6.98-5	chr1	171615405	171616192	+	4255	NA	Intergenic	LTR2B|LTR|ERV1	-3965	NM_001368164	110806290		NM_001368164		MYOCOS	-	myocilin opposite strand	protein-coding
6.59-3	chr3	8091917	8093219	+	4254	NA	Intergenic	Intergenic	-76261	NR_110131	101927394	Hs.517767	NR_110131	ENSG00000227110	LOC101927394	-	uncharacterized LOC101927394	ncRNA
11.06-2	chrX	121706718	121707152	+	4253	NA	Intergenic	L4_C_Mam|LINE|RTE-X	335963	NR_037444	100500869		NR_037444	ENSG00000265456	MIR3672	-	microRNA 3672	ncRNA
8.23-4	chr8	32515336	32517919	+	4252	NA	intron (NM_013962, intron 1 of 4)	L1PA16|LINE|L1	-31583	NM_001160005	3084	Hs.453951	NM_004495	ENSG00000157168	NRG1	ARIA|GGF|GGF2|HGL|HRG|HRG1|HRGA|MST131|MSTP131|NDF|NRG1-IT2|SMDF	neuregulin 1	protein-coding
6.53-4	chr1	118080083	118080682	+	4251	NA	intron (NM_206996, intron 15 of 48)	intron (NM_206996, intron 15 of 48)	104846	NM_206996	200162	Hs.528821	NM_206996	ENSG00000155761	SPAG17	CT143|PF6	sperm associated antigen 17	protein-coding
11.82-4	chr20	51879520	51880210	+	4250	NA	Intergenic	AluSx|SINE|Alu	-16952	NR_110016	101927678	Hs.683840	NR_110016	ENSG00000227964	LINC01429	-	long intergenic non-protein coding RNA 1429	ncRNA
5.71-6	chrX	26889968	26890515	+	4249	NA	Intergenic	Intergenic	331904	NR_001559	139538	Hs.447377	NR_001559	ENSG00000259849	VENTXP1	CT18|NA88A|VENTX2P1	VENT homeobox pseudogene 1	pseudo
6.04-6	chr4	172107576	172108456	+	4248	NA	intron (NM_001034845, intron 2 of 12)	intron (NM_001034845, intron 2 of 12)	-294409	NR_134656	441052	Hs.386236	NR_134656		LOC441052	-	uncharacterized LOC441052	ncRNA
5.84-3	chr19	7538844	7539383	+	4247	NA	intron (NM_001166111, intron 5 of 33)	MER58A|DNA|hAT-Charlie	3396	NM_001166114	10908	Hs.631863	NM_006702	ENSG00000032444	PNPLA6	BNHS|LNMS|NTE|NTEMND|OMCS|SPG39|iPLA2delta|sws	patatin like phospholipase domain containing 6	protein-coding
7.21-2	chr13	49582517	49582757	+	4246	NA	intron (NR_148016, intron 1 of 13)	intron (NR_148016, intron 1 of 13)	2921	NM_001352505	55213	Hs.508021	NM_018191	ENSG00000136144	RCBTB1	CLLD7|CLLL7|GLP|RDEOA	RCC1 and BTB domain containing protein 1	protein-coding
5.86-3	chr22	43528759	43529797	+	4245	NA	intron (NM_198856, intron 29 of 29)	intron (NM_198856, intron 29 of 29)	13024	NR_046563	100874197	Hs.627997	NR_046563		EFCAB6-AS1	-	EFCAB6 antisense RNA 1	ncRNA
7.93-2	chr20	12380913	12381125	+	4244	NA	Intergenic	Intergenic	463126	NM_014962	22903	Hs.709366	NM_014962	ENSG00000132640	BTBD3	dJ742J24.1	BTB domain containing 3	protein-coding
7.76-2	chr4	70572756	70573112	+	4243	NA	Intergenic	L1PA14|LINE|L1	-19322	NM_016519	258	Hs.272396	NM_016519	ENSG00000178522	AMBN	AI1F	ameloblastin	protein-coding
4.66-2	chr19	21440151	21441683	+	4242	NA	Intergenic	LTR61|LTR|ERV1	-42798	NR_037194	400680	Hs.710554	NR_037194	ENSG00000268658	LINC00664	-	long intergenic non-protein coding RNA 664	ncRNA
6.64-2	chr12	77051786	77052157	+	4241	NA	intron (NM_203394, intron 3 of 12)	L1PA15|LINE|L1	13598	NM_203394	144455	Hs.416375	NM_203394	ENSG00000165891	E2F7	-	E2F transcription factor 7	protein-coding
7.48-3	chr8	50408146	50408492	+	4240	NA	intron (NR_135795, intron 4 of 18)	LTR8B|LTR|ERV1	244188	NM_001321778	54212	Hs.584914	NM_018967	ENSG00000147481	SNTG1	G1SYN|SYN4	syntrophin gamma 1	protein-coding
13.89-2	chr2	157307268	157308027	+	4239	NA	intron (NM_001329868, intron 9 of 10)	MER5A1|DNA|hAT-Charlie	18177	NM_020711	57471	Hs.443894	NM_020711	ENSG00000136541	ERMN	JN|KIAA1189	ermin	protein-coding
17.22	chr17	33786188	33786608	+	4238	NA	intron (NM_001094, intron 1 of 9)	Charlie18a|DNA|hAT-Charlie	-252638	NR_037584	100506677	Hs.652571	NR_037584	ENSG00000265544	AA06	AA02|AA04|AA05	uncharacterized LOC100506677	pseudo
5.53-5	chr1	9322591	9323023	+	4237	NA	intron (NM_025106, intron 1 of 2)	intron (NM_025106, intron 1 of 2)	29913	NM_025106	80176	Hs.8261	NM_025106	ENSG00000171621	SPSB1	SSB-1|SSB1	splA/ryanodine receptor domain and SOCS box containing 1	protein-coding
5.93-4	chr9	124417981	124418339	+	4236	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	-2718	NM_002799	5695	Hs.213470	NM_002799	ENSG00000136930	PSMB7	Z	proteasome subunit beta 7	protein-coding
10.14-2	chr4	1011011	1012401	+	4235	NA	promoter-TSS (NM_001004356)	promoter-TSS (NM_001004356)	80	NM_001004356	53834	Hs.193326	NM_021923	ENSG00000127418	FGFRL1	FGFR-5|FGFR5|FHFR	fibroblast growth factor receptor like 1	protein-coding
9.71-3	chr16	753457	754185	+	4234	NA	Intergenic	MER4D|LTR|ERV1	-6913	NM_005823	10232	Hs.408488	NM_005823	ENSG00000102854	MSLN	MPF|SMRP	mesothelin	protein-coding
5.14-8	chr13	94941108	94941610	+	4233	NA	Intergenic	L2a|LINE|L2	-18682	NR_047487	100861544	Hs.48706	NR_047487	ENSG00000260962	LINC00557	-	long intergenic non-protein coding RNA 557	ncRNA
4.97-2	chr11	88469549	88469905	+	4232	NA	Intergenic	Tigger2b_Pri|DNA|TcMar-Tigger	-34849	NR_049724	100873989	Hs.616625	NR_049724	ENSG00000255082	GRM5-AS1	-	GRM5 antisense RNA 1	ncRNA
12.35	chr1	6370815	6371646	+	4231	NA	intron (NM_007274, intron 1 of 8)	Tigger1|DNA|TcMar-Tigger	-10516	NM_181865	11332	Hs.126137	NM_007274	ENSG00000097021	ACOT7	ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH	acyl-CoA thioesterase 7	protein-coding
6.8-5	chr8	143409189	143409640	+	4230	NA	Intergenic	Intergenic	-8265	NR_126358	104326051	Hs.202140	NR_126358	ENSG00000254338	MAFA-AS1	TCONS_00014882	MAFA antisense RNA 1	ncRNA
14.98-2	chr18	14991112	14991948	+	4229	NA	Intergenic	Intergenic	-21062	NR_110783	101927642	Hs.711242	NR_110783	ENSG00000264301	LINC01444	-	long intergenic non-protein coding RNA 1444	ncRNA
11.96-4	chr13	69073163	69073512	+	4228	NA	Intergenic	AluY|SINE|Alu	-149009	NR_125752	103689913	Hs.585628	NR_125752	ENSG00000235221	LINC00383	LINC00401	long intergenic non-protein coding RNA 383	ncRNA
10.96-2	chr8	127642983	127643345	+	4227	NA	Intergenic	Intergenic	90803	NR_117102	100270680	Hs.333720	NR_117101	ENSG00000249375	CASC11	CARLO7|CARLo-7|LINC00990|TCONS_00014535	cancer susceptibility 11	ncRNA
23.81	chr3	120428111	120428672	+	4226	NA	intron (NM_007085, intron 2 of 10)	intron (NM_007085, intron 2 of 10)	22601	NM_007085	11167	Hs.269512	NM_007085	ENSG00000163430	FSTL1	FRP|FSL1|MIR198|OCC-1|OCC1|tsc36	follistatin like 1	protein-coding
9.98-2	chr6	10330672	10331236	+	4225	NA	Intergenic	AluSx|SINE|Alu	-73548	NR_145448	109729173		NR_145448	ENSG00000285278	TFAP2A-AS2	HIPSTR	TFAP2A antisense RNA 2	ncRNA
15.65-2	chr2	98669133	98669411	+	4224	NA	intron (NM_012214, intron 4 of 15)	THE1B|LTR|ERVL-MaLR	-5799	NM_001160154	11320	Hs.177576	NM_012214	ENSG00000071073	MGAT4A	GNT-IV|GNT-IVA|GnT-4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	protein-coding
5.52-3	chr1	102062576	102065191	+	4223	NA	Intergenic	L1PA11|LINE|L1	-66649	NM_001288823	118427	Hs.484475	NM_058170	ENSG00000118733	OLFM3	NOE3|NOELIN3|OPTIMEDIN	olfactomedin 3	protein-coding
18.89	chr10	68236178	68236572	+	4222	NA	Intergenic	AluSx|SINE|Alu	-4262	NM_145178	220202	Hs.175396	NM_145178	ENSG00000179774	ATOH7	Math5|NCRNA|PHPVAR|RNANC|bHLHa13	atonal bHLH transcription factor 7	protein-coding
5.97-7	chr18	57244052	57244809	+	4221	NA	Intergenic	AluSz|SINE|Alu	-73236	NR_149129	105372138	Hs.574448	NR_149129	ENSG00000267726	LINC02565	-	long intergenic non-protein coding RNA 2565	ncRNA
7.9-7	chr5	111743639	111743942	+	4220	NA	intron (NM_001142474, intron 2 of 3)	intron (NM_001142474, intron 2 of 3)	12461	NM_001142483	9315	Hs.36053	NM_004772	ENSG00000134986	NREP	C5orf13|D4S114|P311|PRO1873|PTZ17|SEZ17	neuronal regeneration related protein	protein-coding
5.71-5	chr5	124631955	124632631	+	4219	NA	Intergenic	Intergenic	112819	NM_020747	57507	Hs.266616	NM_020747	ENSG00000168916	ZNF608	NY-REN-36	zinc finger protein 608	protein-coding
8.41-4	chr4	48125701	48126092	+	4218	NA	intron (NM_003328, intron 1 of 14)	MLT2D|LTR|ERVL	8354	NM_003328	7294	Hs.479669	NM_003328	ENSG00000074966	TXK	BTKL|PSCTK5|PTK4|RLK|TKL	TXK tyrosine kinase	protein-coding
5.6-3	chrX	32210821	32211341	+	4217	NA	intron (NM_000109, intron 44 of 78)	intron (NM_000109, intron 44 of 78)	-55612	NM_004023	1756	Hs.495912	NM_000109	ENSG00000198947	DMD	BMD|CMD3B|DXS142|DXS164|DXS206|DXS230|DXS239|DXS268|DXS269|DXS270|DXS272|MRX85	dystrophin	protein-coding
8.7-3	chr2	78656874	78657828	+	4216	NA	Intergenic	L1PA8A|LINE|L1	111820	NR_136311	105374820	Hs.570225	NR_136311		LOC105374820	-	uncharacterized LOC105374820	ncRNA
8.0-2	chr15	67469472	67469739	+	4215	NA	intron (NR_040051, intron 2 of 5)	L2a|LINE|L2	51368	NR_040055	100506686	Hs.656245	NR_040051	ENSG00000259673	IQCH-AS1	-	IQCH antisense RNA 1	ncRNA
12.46	chr2	177949710	177951087	+	4214	NA	intron (NM_001077197, intron 3 of 20)	intron (NM_001077197, intron 3 of 20)	-27561	NM_001077358	50940	Hs.570273	NM_016953	ENSG00000128655	PDE11A	PPNAD2	phosphodiesterase 11A	protein-coding
6.98-4	chr21	45440687	45441409	+	4213	NA	intron (NM_130445, intron 2 of 42)	intron (NM_130445, intron 2 of 42)	-14474	NM_030582	80781	Hs.517356	NM_030582	ENSG00000182871	COL18A1	KNO|KNO1|KS	collagen type XVIII alpha 1 chain	protein-coding
19.12	chr14	90936175	90936564	+	4212	NA	intron (NM_001322234, intron 5 of 16)	AluJb|SINE|Alu	-119939	NM_001010854	145567	Hs.655697	NM_001010854	ENSG00000165914	TTC7B	TTC7L1|c14_5685	tetratricopeptide repeat domain 7B	protein-coding
12.15	chr20	23842663	23843662	+	4211	NA	Intergenic	(TGCCTC)n|Simple_repeat|Simple_repeat	-16433	NM_001322	1470	Hs.669305	NM_001322	ENSG00000170369	CST2	-	cystatin SA	protein-coding
5.59-2	chr5	57134013	57135091	+	4210	NA	Intergenic	Intergenic	-39396	NM_001203246	65056	Hs.444279	NM_022913	ENSG00000062194	GPBP1	GPBP|SSH6|VASCULIN	GC-rich promoter binding protein 1	protein-coding
14.57-2	chr5	64663258	64663654	+	4209	NA	Intergenic	AluSz|SINE|Alu	-27047	NM_001164442	100132916	Hs.591776	NM_001164442	ENSG00000145642	SHISAL2B	FAM159B	shisa like 2B	protein-coding
15.88-3	chr2	189093630	189093984	+	4208	NA	intron (NM_000393, intron 6 of 53)	intron (NM_000393, intron 6 of 53)	39304	NR_036076	100422908		NR_036076	ENSG00000264725	MIR3129	mir-3129	microRNA 3129	ncRNA
7.99-2	chr4	68026729	68027548	+	4207	NA	Intergenic	L2|LINE|L2	-26370	NR_046116	550113	Hs.130270	NR_046116		LOC550113	-	uncharacterized LOC550113	ncRNA
17.47-2	chr14	53870414	53871002	+	4206	NA	Intergenic	Intergenic	77776	NR_049843	100847076		NR_049843	ENSG00000266431	MIR5580	-	microRNA 5580	ncRNA
5.78-2	chr1	119119561	119120941	+	4205	NA	intron (NM_015836, intron 1 of 5)	L1PB1|LINE|L1	-20145	NR_125977	101929147	Hs.697821	NR_125974	ENSG00000231365	WARS2-AS1	-	WARS2 antisense RNA 1	ncRNA
20.33-2	chr2	100296606	100296890	+	4204	NA	intron (NM_198461, intron 7 of 11)	intron (NM_198461, intron 7 of 11)	25985	NM_198461	164832	Hs.21380	NM_198461	ENSG00000170500	LONRF2	RNF192	LON peptidase N-terminal domain and ring finger 2	protein-coding
7.58-3	chr6	13371116	13371660	+	4203	NA	intron (NM_018988, intron 1 of 1)	intron (NM_018988, intron 1 of 1)	36749	NM_001242630	54438	Hs.484686	NM_018988	ENSG00000145990	GFOD1	ADG-90|C6orf114	glucose-fructose oxidoreductase domain containing 1	protein-coding
6.0-6	chr4	10444240	10444828	+	4202	NA	exon (NM_053042, exon 3 of 3)	exon (NM_053042, exon 3 of 3)	12892	NM_053042	85460	Hs.455089	NM_053042	ENSG00000178163	ZNF518B	-	zinc finger protein 518B	protein-coding
8.56	chr3	142566903	142567294	+	4201	NA	intron (NM_001354579, intron 2 of 45)	intron (NM_001354579, intron 2 of 45)	11635	NM_001354579	545	Hs.271791	NM_001184	ENSG00000175054	ATR	FCTCS|FRP1|MEC1|SCKL|SCKL1	ATR serine/threonine kinase	protein-coding
8.99	chr2	123333059	123333952	+	4200	NA	Intergenic	L1ME2|LINE|L1	-260024	NR_147208	107985818	Hs.580182	NR_147208	ENSG00000232740	LINC01826	lnc-MKI67IP-3	long intergenic non-protein coding RNA 1826	ncRNA
20.25	chr13	49633348	49633582	+	4199	NA	3' UTR (NM_138450, exon 2 of 2)	3' UTR (NM_138450, exon 2 of 2)	4958	NM_138450	115761	Hs.558599	NM_138450	ENSG00000152213	ARL11	ARLTS1	ADP ribosylation factor like GTPase 11	protein-coding
6.82	chr12	3150860	3151240	+	4198	NA	intron (NM_006675, intron 2 of 8)	intron (NM_006675, intron 2 of 8)	73671	NM_006675	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding
6.65-3	chr2	60775677	60777591	+	4197	NA	intron (NM_022894, intron 8 of 21)	AluSx|SINE|Alu	20366	NM_022894	64895	Hs.387471	NM_022894	ENSG00000115421	PAPOLG	-	poly(A) polymerase gamma	protein-coding
5.58-4	chr3	194426714	194427379	+	4196	NA	intron (NM_001367549, intron 29 of 33)	intron (NM_001367549, intron 29 of 33)	-27780	NM_004488	2814	Hs.73734	NM_004488	ENSG00000178732	GP5	CD42d|GPV	glycoprotein V platelet	protein-coding
7.24-2	chr9	83961926	83962343	+	4195	NA	Intergenic	Intergenic	-5148	NM_001317997	84267	Hs.208914	NM_032307	ENSG00000165118	C9orf64	-	chromosome 9 open reading frame 64	protein-coding
5.8-3	chr20	17584095	17584443	+	4194	NA	intron (NM_006870, intron 1 of 3)	intron (NM_006870, intron 1 of 3)	14194	NM_001011546	11034	Hs.304192	NM_006870	ENSG00000125868	DSTN	ACTDP|ADF|HEL32|bA462D18.2	destrin, actin depolymerizing factor	protein-coding
7.12-3	chr1	216922367	216923496	+	4193	NA	intron (NM_001350123, intron 2 of 8)	intron (NM_001350123, intron 2 of 8)	16742	NM_001243512	2104	Hs.444225	NM_001438	ENSG00000196482	ESRRG	ERR-gamma|ERR3|ERRg|ERRgamma|NR3B3	estrogen related receptor gamma	protein-coding
5.97-6	chr11	66379022	66379571	+	4192	NA	Intergenic	AluY|SINE|Alu	-6820	NM_001300868	3177	Hs.569017	NM_001532	ENSG00000174669	SLC29A2	DER12|ENT2|HNP36	solute carrier family 29 member 2	protein-coding
5.98-12	chr3	33857206	33857550	+	4191	NA	intron (NM_001162429, intron 15 of 17)	AluSx|SINE|Alu	58748	NM_013374	10015	Hs.475896	NM_013374	ENSG00000170248	PDCD6IP	AIP1|ALIX|DRIP4|HP95	programmed cell death 6 interacting protein	protein-coding
14.33-2	chr2	229707414	229707924	+	4190	NA	intron (NM_139072, intron 1 of 12)	intron (NM_139072, intron 1 of 12)	6886	NM_139072	92737	Hs.234074	NM_139072	ENSG00000187957	DNER	UNQ26|bet	delta/notch like EGF repeat containing	protein-coding
5.77-3	chr14	23389537	23389758	+	4189	NA	promoter-TSS (NR_029595)	promoter-TSS (NR_029595)	-981	NR_029595	406990		NR_029595	ENSG00000199157	MIR208A	MIR208|MIRN208|MIRN208A|hsa-mir-208a|miRNA208	microRNA 208a	ncRNA
6.0-5	chr4	143962253	143962995	+	4188	NA	intron (NR_125886, intron 3 of 6)	intron (NR_125886, intron 3 of 6)	50293	NR_125886	101927636	Hs.658686	NR_125886	ENSG00000251600	LOC101927636	-	uncharacterized LOC101927636	ncRNA
5.86-2	chr6	24704500	24704851	+	4187	NA	TTS (NM_030939)	TTS (NM_030939)	14479	NM_030939	81688	Hs.744857	NM_030939	ENSG00000112308	C6orf62	Nbla00237|XTP12|dJ30M3.2	chromosome 6 open reading frame 62	protein-coding
5.69	chr18	56025182	56025576	+	4186	NA	non-coding (NR_148972, exon 8 of 9)	non-coding (NR_148972, exon 8 of 9)	-16899	NR_146511	102724698		NR_146510	ENSG00000267057	LINC01905	-	long intergenic non-protein coding RNA 1905	ncRNA
7.67-3	chr15	82642869	82643993	+	4185	NA	intron (NM_001365240, intron 1 of 12)	AluSx4|SINE|Alu	3932	NM_001365242	64506	Hs.459132	NM_030594	ENSG00000214575	CPEB1	CPE-BP1|CPEB|CPEB-1|h-CPEB|hCPEB-1	cytoplasmic polyadenylation element binding protein 1	protein-coding
5.04-3	chr6	16043020	16043758	+	4184	NA	Intergenic	Intergenic	-85697	NM_013262	29116	Hs.484738	NM_013262	ENSG00000007944	MYLIP	IDOL|MIR	myosin regulatory light chain interacting protein	protein-coding
5.87-4	chr14	51483872	51485333	+	4183	NA	intron (NR_051990, intron 2 of 2)	LTR67B|LTR|ERVL	-4526	NM_001042481	122786	Hs.434914	NM_152330	ENSG00000139926	FRMD6	C14orf31|EX1|Willin|c14_5320	FERM domain containing 6	protein-coding
5.98-11	chr7	92580492	92581228	+	4182	NA	intron (NM_152789, intron 2 of 10)	intron (NM_152789, intron 2 of 10)	9189	NM_001288584	257415	Hs.18564	NM_152789	ENSG00000234545	FAM133B	-	family with sequence similarity 133 member B	protein-coding
19.54-2	chr4	9052242	9052626	+	4181	NA	Intergenic	Intergenic	-120739	NM_001358418	100287045		NM_001358418	ENSG00000229924	FAM90A26	FAM90A26P	family with sequence similarity 90 member A26	protein-coding
4.96-4	chr9	80047604	80048602	+	4180	NA	Intergenic	Intergenic	73080	NR_121212	101927477	Hs.571630	NR_121212		LINC01507	XLOC_000303	long intergenic non-protein coding RNA 1507	ncRNA
11.73-3	chr19	33048139	33048659	+	4179	NA	intron (NM_033103, intron 1 of 14)	intron (NM_033103, intron 1 of 14)	16489	NM_033103	85415	Hs.466435	NM_033103	ENSG00000131941	RHPN2	P76RBE|RHOBP	rhophilin Rho GTPase binding protein 2	protein-coding
6.87-4	chr20	40778390	40779009	+	4178	NA	Intergenic	L2c|LINE|L2	-64076	NR_145814	109623474		NR_145814		SNORD154	-	small nucleolar RNA, C/D box 154	snoRNA
5.53-4	chr1	234972952	234973165	+	4177	NA	Intergenic	Intergenic	-9059	NR_125945	101927851	Hs.520684	NR_125945	ENSG00000238005	LOC101927851	-	uncharacterized LOC101927851	ncRNA
5.95-7	chr4	40841232	40841913	+	4176	NA	intron (NM_001166051, intron 1 of 6)	intron (NM_001166051, intron 1 of 6)	15583	NM_001166052	323	Hs.479602	NM_004307	ENSG00000163697	APBB2	FE65L|FE65L1	amyloid beta precursor protein binding family B member 2	protein-coding
8.31	chr1	160782858	160783291	+	4175	NA	Intergenic	Intergenic	-13100	NM_002348	4063	Hs.403857	NM_002348	ENSG00000122224	LY9	CD229|SLAMF3|hly9|mLY9	lymphocyte antigen 9	protein-coding
10.65-3	chr18	23944272	23945046	+	4174	NA	intron (NM_001127717, intron 68 of 73)	L2c|LINE|L2	-48228	NM_153211	125488	Hs.128576	NM_153211	ENSG00000168234	TTC39C	C18orf17|HsT2697	tetratricopeptide repeat domain 39C	protein-coding
12.24-2	chr19	11671728	11671992	+	4173	NA	Intergenic	AluY|SINE|Alu	-2138	NR_028594	401898	Hs.672384	NM_001013691		ZNF833P	ZNF833	zinc finger protein 833, pseudogene	pseudo
5.94-4	chr15	91370320	91370581	+	4172	NA	Intergenic	Intergenic	-92889	NR_110106	101926928	Hs.638788	NR_110106	ENSG00000258551	CRAT37	-	cervical cancer-associated transcript 37	ncRNA
9.76-3	chr19	56796122	56796560	+	4171	NA	intron (NR_110744, intron 3 of 3)	MER2B|DNA|TcMar-Tigger	-16139	NR_023847	100169890		NR_023847		PEG3-AS1	APEG3|NCRNA00155|PEG3-AS|PEG3AS	PEG3 antisense RNA 1	ncRNA
7.96-2	chr2	179097485	179098713	+	4170	NA	Intergenic	MIRb|SINE|MIR	-47962	NM_173648	285025	Hs.324341	NM_173648	ENSG00000163492	CCDC141	CAMDI	coiled-coil domain containing 141	protein-coding
