PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/MLOY4/ecc_pipe_result/cresil_result.analysis.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6.67-6	chr2	127730509	127731766	+	7915	NA	Intergenic	Intergenic	-1240	NM_145532	228576	Mm.133036	NM_145532	ENSMUSG00000027377	Mall	BC012256|BENE	mal, T cell differentiation protein-like	protein-coding
4.76-7	chr3	68083167	68086318	+	7914	NA	intron (NM_001113420, intron 1 of 6)	intron (NM_001113420, intron 1 of 6)	19940	NM_001113420	30953	Mm.331064	NM_013928	ENSMUSG00000027777	Schip1	Nf2ip|Schip-1	schwannomin interacting protein 1	protein-coding
11.32-3	chr14	46701092	46702324	+	7913	NA	Intergenic	L1MB4|LINE|L1	-27933	NR_131909	328385	Mm.271545	NR_131909	ENSMUSG00000115015	D330046F09Rik	Gm808	RIKEN cDNA D330046F09 gene	ncRNA
5.31-8	chr6	126300147	126302247	+	7912	NA	intron (NR_045480, intron 3 of 3)	RLTR11A|LTR|ERVK	27489	NR_045480	100038574	Mm.399353	NR_045480	ENSMUSG00000107623	Gm10415	-	predicted gene 10415	ncRNA
12.93-3	chr11	75715549	75715982	+	7911	NA	Intergenic	Intergenic	-17122	NM_009536	22627	Mm.234700	NM_009536	ENSMUSG00000020849	Ywhae	AU019196	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	protein-coding
4.12-4	chr10	61447601	61449661	+	7910	NA	intron (NM_010124, intron 1 of 2)	B1F|SINE|Alu	4038	NM_010124	13688	Mm.259516	NM_010124	ENSMUSG00000020091	Eif4ebp2	2810011I19Rik|4E-BP2|AA792569|BC010348|PHAS-II	eukaryotic translation initiation factor 4E binding protein 2	protein-coding
9.32-3	chr9	55258190	55265871	+	7909	NA	intron (NM_032002, intron 3 of 7)	intron (NM_032002, intron 3 of 7)	21595	NM_032002	83961	Mm.443874	NM_032002	ENSMUSG00000032311	Nrg4	AI552600	neuregulin 4	protein-coding
43.71	chr15	3854114	3855161	+	7908	NA	Intergenic	L1Md_F2|LINE|L1	124936	NM_134099	106052	Mm.234191	NM_134099	ENSMUSG00000022184	Fbxo4	1700096C12Rik|AI851261|AW494535|Fbx4	F-box protein 4	protein-coding
14.86-2	chr6	127376566	127376917	+	7907	NA	Intergenic	Intergenic	-68774	NR_073373	232386	Mm.257367	NR_073373	ENSMUSG00000107153	Gm38404	D130058E03	predicted gene, 38404	ncRNA
4.17-3	chr6	109747170	109750088	+	7906	NA	Intergenic	Intergenic	-896883	NM_001346640	108073	Mm.240881	NM_177328	ENSMUSG00000056755	Grm7	6330570A01Rik|BB176677|C030018L03|E130018M02Rik|Gpr1g|Gprc1g|SMN2|Tg(SMN2)89Ahmb|mGluR7	glutamate receptor, metabotropic 7	protein-coding
5.25-9	chr4	15660655	15661017	+	7905	NA	Intergenic	Intergenic	-220428	NM_009788	12307	Mm.277665	NM_009788	ENSMUSG00000028222	Calb1	Brain-2|CB|Calb|Calb-1	calbindin 1	protein-coding
33.18	chr14	5075720	5082118	+	7904	NA	Intergenic	Intergenic	28290	NM_175393	108978	Mm.396152	NM_175393	ENSMUSG00000096197	4930555G01Rik	-	RIKEN cDNA 4930555G01 gene	protein-coding
7.9-12	chr7	118968568	118969068	+	7903	NA	intron (NM_001081446, intron 8 of 8)	MTE2a|LTR|ERVL-MaLR	26393	NM_001195774	64297	Mm.103439	NM_022420	ENSMUSG00000008734	Gprc5b	AW125761|Raig2	G protein-coupled receptor, family C, group 5, member B	protein-coding
6.05-12	chr17	21966110	21968288	+	7902	NA	intron (NM_001025373, intron 1 of 3)	intron (NM_001025373, intron 1 of 3)	4640	NM_001025373	74670	Mm.26540	NM_001025373	ENSMUSG00000053347	Zfp943	4930432O21Rik	zinc finger prtoein 943	protein-coding
7.03-12	chr4	124437579	124439325	+	7901	NA	Intergenic	L2b|LINE|L2	47507	NR_040774	78460	Mm.452060	NR_040774		1700057H15Rik	-	RIKEN cDNA 1700057H15 gene	ncRNA
3.53-2	chrX	33066285	33075362	+	7900	NA	Intergenic	RLTR26_Mus|LTR|ERVK	14537	NR_040388	100040552	Mm.416917	NR_040388		Gm2837	-	spindlin family, member 2 pseudogene	pseudo
10.61-4	chr3	67525994	67526387	+	7899	NA	Intergenic	Intergenic	-10667	NM_001164763	109222	Mm.38002	NM_001164763	ENSMUSG00000049404	Rarres1	5430417P09Rik|AI662122	retinoic acid receptor responder (tazarotene induced) 1	protein-coding
14.88-4	chr7	13319522	13320786	+	7898	NA	Intergenic	Lx2B2|LINE|L1	-5513	NM_001168504	232889	Mm.223639	NM_001004762	ENSMUSG00000033847	Pla2g4c	D7Ertd445e	phospholipase A2, group IVC (cytosolic, calcium-independent)	protein-coding
8.37-5	chr3	122916635	122920704	+	7897	NA	intron (NR_046036, intron 2 of 5)	intron (NR_046036, intron 2 of 5)	5447	NR_046036	74057	Mm.159123	NR_046036	ENSMUSG00000097852	4933405D12Rik	-	RIKEN cDNA 4933405D12 gene	ncRNA
4.89-3	chr6	75856876	75858718	+	7896	NA	Intergenic	Intergenic	-1384680	NR_155299	74342	Mm.292568	NM_028880	ENSMUSG00000060780	Lrrtm1	4632401D06Rik|AW125451	leucine rich repeat transmembrane neuronal 1	protein-coding
8.16-5	chr16	31824611	31832649	+	7895	NA	intron (NM_001357282, intron 13 of 25)	intron (NM_001357282, intron 13 of 25)	-50180	NM_013900	30060	Mm.30988	NM_013900	ENSMUSG00000022780	Meltf	CD228|MTf|Mfi2	melanotransferrin	protein-coding
10.28-4	chr8	5409790	5416859	+	7894	NA	Intergenic	Intergenic	-308037	NM_011388	20494	Mm.3500	NM_011388	ENSMUSG00000023073	Slc10a2	9130221J18Rik|AI605518|ASBT|IBAT|ISBT	solute carrier family 10, member 2	protein-coding
27.01-2	chr10	29166453	29166655	+	7893	NA	intron (NM_026138, intron 4 of 6)	Lx3_Mus|LINE|L1	22558	NM_026138	67412	Mm.390264	NM_026138	ENSMUSG00000038916	Soga3	6330407J23Rik	SOGA family member 3	protein-coding
11.98-7	chr11	83620472	83622034	+	7892	NA	intron (NR_036452, intron 6 of 8)	intron (NR_036452, intron 6 of 8)	28125	NM_011337	20302	Mm.1282	NM_011337	ENSMUSG00000000982	Ccl3	AI323804|G0S19-1|LD78alpha|MIP-1alpha|MIP1-(a)|MIP1-alpha|Mip1a|Scya3	chemokine (C-C motif) ligand 3	protein-coding
8.43-6	chr1	90526164	90527613	+	7890	NA	Intergenic	Intergenic	-76537	NM_133805	108679	Mm.119177	NM_133805	ENSMUSG00000034432	Cops8	9430009J09Rik|AA408242|Csn8|Sgn8	COP9 signalosome subunit 8	protein-coding
7.95-12	chr5	13208024	13208426	+	7889	NA	Intergenic	L1_Mus1|LINE|L1	-188559	NM_001243072	20346	Mm.372039	NM_009152	ENSMUSG00000028883	Sema3a	Hsema-I|SEMA1|SemD|Semad|coll-1	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	protein-coding
23.46	chr7	44665007	44666015	+	7888	NA	promoter-TSS (NM_001271538)	promoter-TSS (NM_001271538)	-8	NM_001271538	71960	Mm.158289	NM_028021	ENSMUSG00000030739	Myh14	2400004E04Rik|II-C|NHMCII|NMHC II-C	myosin, heavy polypeptide 14	protein-coding
10.67-5	chr15	7262516	7267644	+	7887	NA	intron (NM_178748, intron 6 of 21)	B3|SINE|B2	124538	NM_013584	16880	Mm.149720	NM_013584	ENSMUSG00000054263	Lifr	A230075M04Rik|AW061234|LIF	LIF receptor alpha	protein-coding
17.64-2	chr15	56491108	56492037	+	7886	NA	Intergenic	L1MDa|LINE|L1	-198372	NR_002874	594843	Mm.484850	NR_002874	ENSMUSG00000086541	Has2os	EG594843|Has2as|Hasnt	hyaluronan synthase 2, opposite strand	ncRNA
13.71-2	chr14	79902539	79902948	+	7885	NA	Intergenic	Intergenic	-33567	NR_033535	100038734	Mm.387484	NR_033535	ENSMUSG00000095959	Gm10845	-	predicted gene 10845	ncRNA
13.97-4	chr12	34430754	34431129	+	7884	NA	intron (NM_024124, intron 5 of 11)	intron (NM_024124, intron 5 of 11)	97948	NM_024124	79221	Mm.310551	NM_024124	ENSMUSG00000004698	Hdac9	AV022454|D030072B18Rik|HD7B|HD9|HDRP|Hdac7b|Mitr|mKIAA0744	histone deacetylase 9	protein-coding
7.9-11	chr2	44384817	44386118	+	7883	NA	intron (NM_001301831, intron 13 of 14)	intron (NM_001301831, intron 13 of 14)	-320143	NR_040622	320872	Mm.445023	NR_040622	ENSMUSG00000085089	Arhgap15os	A430092G05Rik	Rho GTPase activating protein 15, opposite strand	ncRNA
6.92-7	chr17	72730998	72734266	+	7882	NA	Intergenic	Intergenic	-103996	NM_027166	383295	Mm.277533	NM_027166	ENSMUSG00000039770	Ypel5	2310076K21Rik|CGI-127	yippee like 5	protein-coding
14.14-5	chr6	113745280	113746023	+	7881	NA	3' UTR (NM_001347365, exon 24 of 24)	3' UTR (NM_001347365, exon 24 of 24)	-4970	NM_024206	110379	Mm.29296	NM_024206	ENSMUSG00000030298	Sec13	1110003H02Rik|Sec13l1|Sec13r	SEC13 homolog, nuclear pore and COPII coat complex component	protein-coding
12.64-5	chr4	142773518	142774822	+	7880	NA	Intergenic	Intergenic	361992	NR_105988	102465618		NR_105988	ENSMUSG00000106597	Mir7021	mmu-mir-7021	microRNA 7021	ncRNA
31.05-2	chr1	182785505	182786318	+	7879	NA	intron (NM_144796, intron 1 of 7)	intron (NM_144796, intron 1 of 7)	21015	NM_144796	96935	Mm.331052	NM_144796	ENSMUSG00000038576	Susd4	AI848994|E430021N18Rik|N28096	sushi domain containing 4	protein-coding
22.62-2	chr3	101293300	101294028	+	7878	NA	Intergenic	Intergenic	-5725	NM_013486	12481	Mm.22842	NM_013486	ENSMUSG00000027863	Cd2	LFA-2|Ly-37|Ly37	CD2 antigen	protein-coding
12.93-2	chr16	61934636	61934931	+	7877	NA	Intergenic	L1Md_F2|LINE|L1	851933	NM_178925	106338	Mm.26321	NM_178925	ENSMUSG00000050312	Nsun3	6720484A09Rik|AU022521	NOL1/NOP2/Sun domain family member 3	protein-coding
7.3-4	chr5	31642359	31644022	+	7876	NA	intron (NM_153196, intron 7 of 7)	MARNA|DNA|TcMar-Mariner	24150	NR_105859	102466677		NR_105859	ENSMUSG00000099301	Mir3473e	Gm27422|mmu-mir-3473e	microRNA 3473e	ncRNA
7.84-10	chr13	113243788	113256131	+	7875	NA	Intergenic	Intergenic	40300	NM_023612	71690	Mm.38929	NM_023612	ENSMUSG00000042379	Esm1	0610042H23Rik|AV004503|ESM-1	endothelial cell-specific molecule 1	protein-coding
13.18-2	chr11	55021132	55022318	+	7874	NA	intron (NR_138556, intron 1 of 24)	intron (NR_138556, intron 1 of 24)	11746	NM_001110211	11749	Mm.265347	NM_013472	ENSMUSG00000018340	Anxa6	AW107198|Anx6|AnxVI|Cabm|Camb	annexin A6	protein-coding
12.74-4	chr17	23856690	23857377	+	7873	NA	intron (NM_027220, intron 3 of 4)	intron (NM_027220, intron 3 of 4)	3261	NM_027220	69814	Mm.244143	NM_027220	ENSMUSG00000048992	Prss32	2010001P08Rik|mT5|tryptase-5	protease, serine 32	protein-coding
9.87-8	chr5	4718502	4719433	+	7872	NA	Intergenic	Intergenic	39249	NM_021457	14362	Mm.246003	NM_021457	ENSMUSG00000044674	Fzd1	AW227548|FZ-1|Fz1	frizzled class receptor 1	protein-coding
15.96-5	chr15	72833087	72834649	+	7871	NA	intron (NM_001164641, intron 17 of 17)	intron (NM_001164641, intron 17 of 17)	-23544	NR_002864	353342	Mm.440245	NR_002864	ENSMUSG00000106847	Peg13	-	paternally expressed 13	ncRNA
24.25-4	chr10	10022159	10022808	+	7870	NA	Intergenic	LTR33|LTR|ERVL	-121443	NM_001081344	78808	Mm.331751	NM_030191	ENSMUSG00000019790	Stxbp5	0710001E20Rik|4930565N16Rik|AW742610|LGL3|mKIAA1006	syntaxin binding protein 5 (tomosyn)	protein-coding
6.4-10	chr14	39768165	39771916	+	7869	NA	Intergenic	Intergenic	114377	NR_045936	73591	Mm.65499	NR_045936	ENSMUSG00000101261	1700109I08Rik	-	RIKEN cDNA 1700109I08 gene	ncRNA
7.96-12	chr3	131603965	131605228	+	7868	NA	intron (NM_001289478, intron 8 of 12)	Lx|LINE|L1	38564	NM_001289477	23971	Mm.244912	NM_011863	ENSMUSG00000028032	Papss1	AI325286|Asapk|SK1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	protein-coding
6.95-7	chr2	67062443	67065511	+	7867	NA	Intergenic	RLTR12B|LTR|ERVK	-109857	NM_001033477	383709	Mm.244520	NM_001033477		Gm1322	-	predicted gene 1322	protein-coding
4.71-8	chr4	63170301	63178629	+	7866	NA	Intergenic	MTEa|LTR|ERVL-MaLR	-2334	NM_001317352	16552	Mm.216057	NM_010616	ENSMUSG00000028357	Kif12	-	kinesin family member 12	protein-coding
6.46-6	chr7	117500604	117505631	+	7864	NA	intron (NM_175645, intron 2 of 11)	intron (NM_175645, intron 2 of 11)	122138	NM_175645	233781	Mm.461427	NM_175645	ENSMUSG00000030657	Xylt1	8030490L12	xylosyltransferase 1	protein-coding
6.1-9	chr13	38073503	38077427	+	7863	NA	Intergenic	Intergenic	38476	NM_024242	71340	Mm.297130	NM_024242	ENSMUSG00000021428	Riok1	3110046C13Rik|5430416A05Rik|Ad034	RIO kinase 1	protein-coding
15.88	chr2	31350369	31352130	+	7862	NA	intron (NM_001370902, intron 10 of 97)	B4A|SINE|B4	36917	NM_001370902	665700	Mm.80703	NM_177649	ENSMUSG00000055632	Hmcn2	D030068H01	hemicentin 2	protein-coding
12.2-3	chr8	35605950	35606731	+	7861	NA	intron (NR_157105, intron 1 of 3)	intron (NR_157105, intron 1 of 3)	-17320	NR_040376	100504714	Mm.381744	NR_040376	ENSMUSG00000097357	Gm16793	-	predicted gene, 16793	ncRNA
8.96-6	chr13	27339117	27342256	+	7860	NA	Intergenic	Intergenic	-4987	NM_010088	13529	Mm.291450	NM_010088	ENSMUSG00000018259	Prl8a2	D/tPRP|DPRP|Dtprp|Ghd11|mdPRP	prolactin family 8, subfamily a, member 2	protein-coding
4.93-3	chr4	107218338	107218858	+	7859	NA	3' UTR (NM_001081272, exon 5 of 5)	3' UTR (NM_001081272, exon 5 of 5)	9454	NM_001081272	546840	Mm.331755	NM_001081272	ENSMUSG00000070877	Ldlrad1	-	low density lipoprotein receptor class A domain containing 1	protein-coding
10.2-5	chr16	46925931	46926720	+	7858	NA	Intergenic	Intergenic	-429358	NM_021495	58998	Mm.40477	NM_021495	ENSMUSG00000022656	Nectin3	2610301B19Rik|3000002N23Rik|4921513D19Rik|AA407785|AU016832|AW538082|CD113|Pvrl3	nectin cell adhesion molecule 3	protein-coding
12.89-2	chr15	25558443	25559342	+	7857	NA	Intergenic	Intergenic	-63658	NM_019472	17909	Mm.60590	NM_019472	ENSMUSG00000022272	Myo10	AW048724|D15Ertd600e|mKIAA0799|myosin-X	myosin X	protein-coding
7.88-9	chr1	6510875	6511915	+	7856	NA	intron (NM_001244693, intron 2 of 22)	intron (NM_001244693, intron 2 of 22)	24164	NM_001244693	240690	Mm.234612	NM_173868	ENSMUSG00000033740	St18	AV348974|Myt3|NZF-3|Nzf3|mKIAA0535	suppression of tumorigenicity 18	protein-coding
6.32-3	chr14	23837878	23839220	+	7855	NA	intron (NM_001253368, intron 1 of 28)	intron (NM_001253368, intron 1 of 28)	165656	NM_001253359	16531	Mm.343607	NM_010610	ENSMUSG00000063142	Kcnma1	5730414M22Rik|BKCa|MaxiK|Slo|Slo1|mSlo|mSlo1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	protein-coding
5.94-11	chr16	22247855	22248843	+	7854	NA	intron (NM_001330555, intron 8 of 9)	intron (NM_001330555, intron 8 of 9)	17656	NM_001330555	20462	Mm.210352	NM_009186	ENSMUSG00000022858	Tra2b	5730405G21Rik|D16Ertd266e|SIG-41|Sfrs10|Silg41|TRA2beta	transformer 2 beta	protein-coding
6.98-14	chr18	61392101	61392496	+	7853	NA	intron (NM_001364996, intron 1 of 12)	Lx7|LINE|L1	5602	NR_029879	723889		NR_029879	ENSMUSG00000105200	Mir378a	Mir378|Mirn378|mmu-mir-378|mmu-mir-378a	microRNA 378a	ncRNA
5.49-7	chr5	29968729	29969655	+	7852	NA	Intergenic	Intergenic	-43922	NM_001314054	16193	Mm.1019	NM_031168	ENSMUSG00000025746	Il6	Il-6	interleukin 6	protein-coding
5.22-3	chr13	94619620	94626468	+	7851	NA	Intergenic	Intergenic	-165876	NM_009321	21371	Mm.379025	NM_009321	ENSMUSG00000042043	Tbca	Tbca13	tubulin cofactor A	protein-coding
5.5-6	chr2	6793228	6810609	+	7850	NA	intron (NM_001110230, intron 2 of 14)	Lx3C|LINE|L1	70117	NM_001347094	14007	Mm.398543	NM_010160	ENSMUSG00000002107	Celf2	B230218O03|B230345P09Rik|C88023|CELF-2|CUG-BP2|Cugbp2|D230046B21Rik|Etr-3|Napor|Napor-2|mETR-3	CUGBP, Elav-like family member 2	protein-coding
5.83-5	chr2	115634835	115635574	+	7849	NA	intron (NM_207264, intron 3 of 10)	MTEa|LTR|ERVL-MaLR	-3521	NR_035476	100316703		NR_035476	ENSMUSG00000088606	Mir1951	mir-1951|mmu-mir-1951	microRNA 1951	ncRNA
6.2-10	chrX	159407802	159411116	+	7848	NA	Intergenic	B2_Mm2|SINE|B2	-5113	NM_001359313	78283	Mm.160079	NM_001081124	ENSMUSG00000041020	Map7d2	1600028E09Rik|2900002G04Rik|5330432J06Rik|C030036K04Rik|Mtap7d2	MAP7 domain containing 2	protein-coding
10.72-2	chr10	84793472	84794169	+	7847	NA	intron (NM_001024918, intron 2 of 17)	MIRb|SINE|MIR	37772	NM_001024918	71137	Mm.79070	NM_027689	ENSMUSG00000020037	Rfx4	4933412G19Rik|NYD-sp10	regulatory factor X, 4 (influences HLA class II expression)	protein-coding
12.56-3	chr1	33661390	33662121	+	7846	NA	intron (NM_008922, intron 5 of 13)	intron (NM_008922, intron 5 of 13)	8039	NM_008922	19076	Mm.27705	NM_008922	ENSMUSG00000026134	Prim2	AI323589	DNA primase, p58 subunit	protein-coding
5.95-22	chr7	89160704	89161071	+	7845	NA	intron (NM_001360745, intron 6 of 13)	intron (NM_001360745, intron 6 of 13)	177900	NM_001360745	72759	Mm.208477	NM_028343	ENSMUSG00000039428	Tmem135	2810439K08Rik|AW319712|PMP52	transmembrane protein 135	protein-coding
26.39-2	chr4	19646458	19648462	+	7844	NA	intron (NR_074089, intron 8 of 23)	intron (NR_074089, intron 8 of 23)	61544	NR_074089	107568	Mm.78312	NM_177327	ENSMUSG00000041058	Wwp1	8030445B08Rik|AIP5|SDRP1|Tiul1	WW domain containing E3 ubiquitin protein ligase 1	protein-coding
9.92-4	chr4	129480870	129481746	+	7843	NA	intron (NM_133889, intron 9 of 10)	intron (NM_133889, intron 9 of 10)	9462	NM_080442	58864	Mm.143802	NM_080442	ENSMUSG00000000411	Tssk3	1700014N07Rik|4930594I21Rik|Stk22c|Stk22d|Tsk-3|Tssk-3|Tssk3b	testis-specific serine kinase 3	protein-coding
34.27	chr9	9871346	9871736	+	7842	NA	intron (NM_001033359, intron 9 of 20)	L1Md_F2|LINE|L1	-22890	NR_105745	102466147		NR_105745	ENSMUSG00000098408	Mir6237	Gm27411|mmu-mir-6237	microRNA 6237	ncRNA
9.85-6	chr13	36111517	36111962	+	7841	NA	intron (NM_201358, intron 1 of 2)	intron (NM_201358, intron 1 of 2)	5618	NM_201358	380840	Mm.390576	NM_201358	ENSMUSG00000046573	Lyrm4	BC034664|Gm903	LYR motif containing 4	protein-coding
8.88-5	chr13	3779527	3780182	+	7840	NA	Intergenic	Intergenic	24464	NM_027416	70405	Mm.20079	NM_027416	ENSMUSG00000063130	Calml3	2310068O22Rik|AI326174	calmodulin-like 3	protein-coding
57.11	chr19	14098358	14098715	+	7839	NA	Intergenic	B1_Mur4|SINE|Alu	179514	NM_001011850	258151	Mm.377361	NM_001011850	ENSMUSG00000062314	Olfr1505	MOR211-4P	olfactory receptor 1505	protein-coding
19.85-3	chr1	90733587	90734311	+	7838	NA	Intergenic	Intergenic	110022	NM_001243009	12835	Mm.7562	NM_009935	ENSMUSG00000048126	Col6a3	AI507288|Col6a-3	collagen, type VI, alpha 3	protein-coding
5.23-4	chr14	99621264	99622568	+	7837	NA	Intergenic	Intergenic	323225	NM_009769	12224	Mm.30262	NM_009769	ENSMUSG00000005148	Klf5	4930520J07Rik|Bteb2|CKLF|IKLF	Kruppel-like factor 5	protein-coding
4.96-3	chr2	4988987	4996212	+	7836	NA	intron (NM_027290, intron 18 of 19)	intron (NM_027290, intron 18 of 19)	16477	NM_026754	68527	Mm.27791	NM_026754	ENSMUSG00000026668	Ucma	1110017I16Rik|AW121955|Grp	upper zone of growth plate and cartilage matrix associated	protein-coding
13.0-3	chr15	97291115	97291694	+	7835	NA	intron (NM_172293, intron 3 of 5)	intron (NM_172293, intron 3 of 5)	-44117	NM_001164563	105827	Mm.24005	NM_178114	ENSMUSG00000048218	Amigo2	AI415330|AMIGO-2|AW208913|Ali1	adhesion molecule with Ig like domain 2	protein-coding
6.4-9	chr3	57091361	57094015	+	7834	NA	Intergenic	ORR1C2-int|LTR|ERVL-MaLR	209300	NM_008536	17112	Mm.856	NM_008536	ENSMUSG00000027800	Tm4sf1	L6|M3s1	transmembrane 4 superfamily member 1	protein-coding
7.79-4	chr11	36397411	36398639	+	7833	NA	intron (NM_011856, intron 2 of 28)	intron (NM_011856, intron 2 of 28)	-417498	NM_170779	211652	Mm.31267	NM_170779	ENSMUSG00000018849	Wwc1	AA408228|AU017197|BC037006|Kibra	WW, C2 and coiled-coil domain containing 1	protein-coding
4.79-11	chr15	89395409	89405159	+	7832	NA	intron (NM_001162880, intron 1 of 2)	intron (NM_001162880, intron 1 of 2)	9979	NM_001162882	75459	Mm.45462	NM_001162880	ENSMUSG00000078938	Syce3	1700007E06Rik|TSEG-2|TSEG2	synaptonemal complex central element protein 3	protein-coding
59.03	chr12	8078706	8079155	+	7831	NA	Intergenic	Intergenic	101253	NM_009693	238055	Mm.221239	NM_009693	ENSMUSG00000020609	Apob	AI315052|Apo B-100|apob-100|apob-48	apolipoprotein B	protein-coding
11.77-5	chr8	36696100	36696371	+	7830	NA	intron (NM_001194940, intron 5 of 17)	L2c|LINE|L2	36819	NM_001194941	50768	Mm.125155	NM_015802	ENSMUSG00000031523	Dlc1	A730069N07Rik|Arhgap7|HP|STARD12|dlc-1	deleted in liver cancer 1	protein-coding
27.06-3	chr2	131553361	131553775	+	7829	NA	intron (NM_013460, intron 1 of 1)	intron (NM_013460, intron 1 of 1)	8929	NM_013460	11550	Mm.389380	NM_013460	ENSMUSG00000027335	Adra1d	Adra-1|Adra1|Adra1a|Gpcr8|Spr8|[a]1d|alpha1D-AR	adrenergic receptor, alpha 1d	protein-coding
8.25-5	chr1	52860356	52861876	+	7828	NA	intron (NM_146108, intron 3 of 13)	MIRb|SINE|MIR	16078	NM_146108	227095	Mm.222063	NM_146108	ENSMUSG00000041426	Hibch	2610509I15Rik|HIBYL-COA-H	3-hydroxyisobutyryl-Coenzyme A hydrolase	protein-coding
7.93-13	chr18	22363154	22363573	+	7827	NA	intron (NM_001167777, intron 1 of 12)	Lx3A|LINE|L1	18274	NM_001167777	211961	Mm.392310	NM_001167777	ENSMUSG00000045215	Asxl3	C230079D11Rik|D430002O22Rik|D930044O18Rik|Gm329|Gm945	additional sex combs like 3, transcriptional regulator	protein-coding
5.08-4	chr1	19353481	19356938	+	7826	NA	Intergenic	Intergenic	143155	NM_001025305	21419	Mm.137021	NM_009334	ENSMUSG00000025927	Tfap2b	AI606113|AP-2(beta)|E130018K07Rik|Tcfap2b	transcription factor AP-2 beta	protein-coding
5.7-8	chr4	115999909	116003042	+	7825	NA	intron (NR_151700, intron 9 of 14)	intron (NR_151700, intron 9 of 14)	16449	NM_010173	14073	Mm.256025	NM_010173	ENSMUSG00000034171	Faah	AW412498	fatty acid amide hydrolase	protein-coding
7.16-10	chr19	56196303	56198567	+	7824	NA	Intergenic	Intergenic	-90477	NM_001329936	226243	Mm.25791	NM_146101	ENSMUSG00000025075	Habp2	AI035669|FSAP|HABP|HGFAL|PHBP	hyaluronic acid binding protein 2	protein-coding
5.56-11	chr8	77594158	77594705	+	7823	NA	Intergenic	RLTR30D2_MM|LTR|ERV1	16222	NM_145599	234463	Mm.273578	NM_145599	ENSMUSG00000031617	Tmem184c	8430433H16Rik|AI645453|AL033298|BC004056|Tmem34	transmembrane protein 184C	protein-coding
13.81-3	chr10	4081851	4087437	+	7822	NA	intron (NM_172308, intron 21 of 27)	intron (NM_172308, intron 21 of 27)	111569	NM_001170785	270685	Mm.184752	NM_172308	ENSMUSG00000040675	Mthfd1l	2410004L15Rik|AI647056|Fthfsdc1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	protein-coding
14.13-3	chr5	124634276	124636177	+	7821	NA	intron (NM_011596, intron 2 of 19)	B3A|SINE|B2	6174	NM_011596	21871	Mm.1158	NM_011596	ENSMUSG00000038023	Atp6v0a2	8430408C20Rik|AI385560|ATP6a2|AW489264|Atp6n1d|Atp6n2|C76904|ISF|J6B7|SHIF|Stv1|TJ6M|TJ6s|Tj6|V-ATPase 116 kDa|V-ATPase a2	ATPase, H+ transporting, lysosomal V0 subunit A2	protein-coding
9.75-6	chr6	38972421	38975147	+	7820	NA	intron (NM_011539, intron 3 of 12)	intron (NM_011539, intron 3 of 12)	54798	NM_011539	21391	Mm.4054	NM_011539	ENSMUSG00000029925	Tbxas1	CYP5|CYP5A1|THAS|TS|TXAS|TXS	thromboxane A synthase 1, platelet	protein-coding
9.12-5	chr15	67126731	67127437	+	7819	NA	intron (NM_009177, intron 3 of 8)	intron (NM_009177, intron 3 of 8)	49798	NM_009177	20442	Mm.248334	NM_009177	ENSMUSG00000013846	St3gal1	5330418N22Rik|AI467004|ST3GalI|Siat4|Siat4a|St3gal-1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	protein-coding
24.58-2	chr7	107815426	107815797	+	7818	NA	TTS (NM_001005488)	TTS (NM_001005488)	1025	NM_001005488	257919	Mm.377303	NM_001005488	ENSMUSG00000066242	Olfr467	GA_x5J8B7W6B6J-2556603-2556836|MOR204-33P	olfactory receptor 467	protein-coding
5.97-15	chr19	47929710	47930019	+	7817	NA	Intergenic	Intergenic	-7848	NM_001163267	381229	Mm.300553	NM_001163267	ENSMUSG00000046585	Cfap58	Ccdc147|Gm969	cilia and flagella associated protein 58	protein-coding
